"Date","Price","Open","High","Low","Vol.","Change %"
"Feb 07, 2011","162.7616","164.5724","164.6292","162.6978","-","-0.74%"
"Feb 04, 2011","163.9771","164.4636","165.2048","163.3084","-","-0.17%"
"Feb 03, 2011","164.2549","165.5133","165.8098","163.8311","-","-0.65%"
"Feb 02, 2011","165.3377","164.9441","165.7422","164.3993","-","0.46%"
"Feb 01, 2011","164.5835","163.7232","164.9260","163.6444","-","0.36%"
"Jan 31, 2011","163.9999","162.1622","164.0914","161.8102","-","1.68%"
"Jan 28, 2011","161.2900","159.5454","161.8786","159.5265","-","1.15%"
"Jan 27, 2011","159.4605","160.7640","161.0221","159.2279","-","-0.64%"
"Jan 26, 2011","160.4835","158.9472","160.6892","158.4827","-","1.50%"
"Jan 25, 2011","158.1179","158.6664","158.9979","157.8954","-","-1.71%"
"Jan 24, 2011","160.8751","162.5353","162.6854","160.6059","-","-0.64%"
"Jan 21, 2011","161.9116","161.4596","162.3558","161.1552","-","0.59%"
"Jan 20, 2011","160.9676","160.5360","161.1695","158.8619","-","-0.53%"
"Jan 19, 2011","161.8292","163.3983","163.5257","161.5682","-","-0.15%"
"Jan 18, 2011","162.0757","162.4273","162.7770","161.5928","-","0.25%"
"Jan 14, 2011","161.6715","160.7671","161.7881","160.4464","-","-0.13%"
"Jan 13, 2011","161.8781","162.5661","162.7719","161.7369","-","-0.45%"
"Jan 12, 2011","162.6079","161.1582","163.4670","160.9678","-","1.39%"
"Jan 11, 2011","160.3728","159.9946","160.7482","159.4651","-","1.05%"
"Jan 10, 2011","158.7072","158.0140","159.1564","157.6939","-","0.54%"
"Jan 07, 2011","157.8586","157.7888","159.3813","157.3542","-","-0.66%"
"Jan 06, 2011","158.9091","160.7976","161.1204","158.8231","-","-1.13%"
"Jan 05, 2011","160.7289","158.3356","161.0329","158.2333","-","0.45%"
"Jan 04, 2011","160.0123","162.6507","162.7607","159.1782","-","-1.50%"
"Jan 03, 2011","162.4440","163.4805","163.6850","162.3819","-","0.03%"
"Dec 31, 2010","162.3929","160.7943","162.5677","160.5952","-","1.69%"
"Dec 30, 2010","159.6898","160.9192","160.9395","158.9165","-","-0.60%"
"Dec 29, 2010","160.6539","160.5300","161.0567","160.3974","-","0.04%"
"Dec 28, 2010","160.5842","159.7233","160.8057","159.6650","-","0.96%"
"Dec 27, 2010","159.0601","158.4567","159.1890","158.0412","-","0.11%"
"Dec 23, 2010","158.8899","157.9306","158.9918","157.6621","-","0.13%"
"Dec 22, 2010","158.6797","157.9089","158.7188","157.6338","-","0.52%"
"Dec 21, 2010","157.8518","157.3314","158.2384","157.1999","-","0.56%"
"Dec 20, 2010","156.9670","156.2634","156.9670","155.3423","-","1.15%"
"Dec 17, 2010","155.1857","153.3827","155.3534","153.2961","-","1.09%"
"Dec 16, 2010","153.5110","154.3344","154.4747","153.1531","-","-0.71%"
"Dec 15, 2010","154.6124","154.6133","155.7581","154.1324","-","-0.55%"
"Dec 14, 2010","155.4650","156.3834","156.4226","155.2716","-","-0.34%"
"Dec 13, 2010","155.9916","155.2816","156.0159","155.1764","-","1.68%"
"Dec 10, 2010","153.4196","154.5191","154.7640","152.7426","-","-0.29%"
"Dec 09, 2010","153.8604","154.1363","154.5974","153.5754","-","-0.23%"
"Dec 08, 2010","154.2075","152.4012","154.3588","152.1314","-","0.41%"
"Dec 07, 2010","153.5708","156.1729","156.7291","153.2166","-","-0.41%"
"Dec 06, 2010","154.2106","153.9619","154.7005","153.5943","-","0.26%"
"Dec 03, 2010","153.8095","152.5228","153.8461","152.0328","-","1.31%"
"Dec 02, 2010","151.8226","151.2797","152.1567","150.7047","-","0.73%"
"Dec 01, 2010","150.7229","148.9954","150.8929","148.6986","-","2.72%"
"Nov 30, 2010","146.7299","146.6175","147.4587","146.2234","-","0.01%"
"Nov 29, 2010","146.7156","146.9794","147.3560","146.2190","-","0.26%"
"Nov 26, 2010","146.3423","146.0285","146.6916","145.5785","-","-0.51%"
"Nov 24, 2010","147.0931","145.8742","147.2211","145.5534","-","1.35%"
"Nov 23, 2010","145.1331","143.4023","145.4330","143.1154","-","0.09%"
"Nov 22, 2010","144.9981","145.3710","145.3710","143.6672","-","-0.07%"
"Nov 19, 2010","145.1012","145.7449","146.1103","144.6955","-","-0.99%"
"Nov 18, 2010","146.5572","145.7519","146.7165","145.1805","-","2.40%"
"Nov 17, 2010","143.1195","142.7627","144.5935","142.5668","-","-0.02%"
"Nov 16, 2010","143.1461","146.8833","146.9721","142.8832","-","-3.84%"
"Nov 15, 2010","148.8645","148.0933","149.3814","147.7405","-","0.72%"
"Nov 12, 2010","147.7965","151.1690","151.3889","147.5057","-","-3.86%"
"Nov 11, 2010","153.7357","154.8694","155.1122","153.4524","-","-0.29%"
"Nov 10, 2010","154.1853","154.8158","155.4302","153.5282","-","-1.08%"
"Nov 09, 2010","155.8740","155.8545","157.8376","155.2338","-","1.35%"
"Nov 08, 2010","153.7981","153.0069","154.1174","152.8639","-","0.38%"
"Nov 05, 2010","153.2126","152.5857","153.2393","152.1329","-","0.69%"
"Nov 04, 2010","152.1576","150.3699","152.2407","150.3342","-","2.69%"
"Nov 03, 2010","148.1646","149.3763","149.4419","146.8335","-","-0.16%"
"Nov 02, 2010","148.4023","148.4895","148.8561","148.0508","-","0.76%"
"Nov 01, 2010","147.2782","148.6059","149.1515","147.0069","-","0.01%"
"Oct 29, 2010","147.2686","146.3784","147.4043","146.1906","-","0.28%"
"Oct 28, 2010","146.8621","146.8999","147.2460","146.2901","-","0.58%"
"Oct 27, 2010","146.0175","145.7888","146.0936","144.8713","-","-0.72%"
"Oct 26, 2010","147.0763","145.9102","147.2495","145.6453","-","0.56%"
"Oct 25, 2010","146.2623","146.8905","147.2230","145.5680","-","0.99%"
"Oct 22, 2010","144.8354","145.0370","145.3351","144.3922","-","0.25%"
"Oct 21, 2010","144.4684","146.9821","147.0530","144.1324","-","-1.25%"
"Oct 20, 2010","146.3018","144.6123","146.4224","143.9054","-","1.98%"
"Oct 19, 2010","143.4661","144.9717","144.9846","143.3363","-","-1.88%"
"Oct 18, 2010","146.2113","144.9835","146.4734","144.8795","-","0.37%"
"Oct 15, 2010","145.6745","147.1761","147.7994","145.4860","-","-0.85%"
"Oct 14, 2010","146.9229","147.5503","147.9510","146.7352","-","0.06%"
"Oct 13, 2010","146.8343","147.3505","147.6392","146.5301","-","0.55%"
"Oct 12, 2010","146.0337","144.9972","146.4841","144.5988","-","0.64%"
"Oct 11, 2010","145.1062","145.3523","146.4128","144.0765","-","0.49%"
"Oct 08, 2010","144.3944","139.7221","144.4460","139.7077","-","3.22%"
"Oct 07, 2010","139.8925","142.3360","142.6233","139.7515","-","-1.09%"
"Oct 06, 2010","141.4330","141.2420","141.9744","140.9842","-","0.32%"
"Oct 05, 2010","140.9786","139.4326","141.1476","139.1422","-","1.81%"
"Oct 04, 2010","138.4738","138.2305","138.8966","138.0016","-","-0.48%"
"Oct 01, 2010","139.1355","140.4870","140.8502","138.8737","-","-0.83%"
"Sep 30, 2010","140.2939","140.6127","140.6991","138.3843","-","0.07%"
"Sep 29, 2010","140.1933","138.8354","140.2671","138.2845","-","0.37%"
"Sep 28, 2010","139.6802","139.0895","140.5425","138.9926","-","-0.10%"
"Sep 27, 2010","139.8138","140.5213","140.6190","139.1379","-","-0.29%"
"Sep 24, 2010","140.2264","139.1589","140.5163","139.0323","-","1.21%"
"Sep 23, 2010","138.5530","137.7888","138.8912","137.5082","-","0.38%"
"Sep 22, 2010","138.0307","138.3637","139.0973","137.5286","-","0.57%"
"Sep 21, 2010","137.2543","138.1266","138.5326","137.1278","-","-0.69%"
"Sep 20, 2010","138.2018","139.3457","139.4612","138.1135","-","-0.15%"
"Sep 17, 2010","138.4152","139.0412","139.0478","137.5963","-","0.70%"
"Sep 16, 2010","137.4492","137.8029","138.0392","136.6182","-","-0.12%"
"Sep 15, 2010","137.6108","137.7730","137.8092","137.1500","-","-0.25%"
"Sep 14, 2010","137.9589","136.8688","138.1715","136.7050","-","0.81%"
"Sep 13, 2010","136.8500","136.4914","137.6187","136.3529","-","0.91%"
"Sep 10, 2010","135.6180","135.5642","136.2925","135.0539","-","0.42%"
"Sep 09, 2010","135.0542","134.7482","135.5100","134.6160","-","-0.27%"
"Sep 08, 2010","135.4259","135.4510","136.0730","135.1492","-","0.01%"
"Sep 07, 2010","135.4093","133.8541","135.6017","133.6457","-","0.31%"
"Sep 03, 2010","134.9887","133.7468","135.0365","133.2977","-","1.07%"
"Sep 02, 2010","133.5562","132.5260","133.6043","132.4647","-","0.83%"
"Sep 01, 2010","132.4602","131.8219","132.9497","131.5888","-","1.26%"
"Aug 31, 2010","130.8135","131.4371","132.4263","130.7724","-","-1.02%"
"Aug 30, 2010","132.1616","131.8185","132.5729","131.7667","-","0.44%"
"Aug 27, 2010","131.5846","130.4039","131.9148","129.9540","-","1.10%"
"Aug 26, 2010","130.1538","129.8420","130.5856","129.6900","-","1.07%"
"Aug 25, 2010","128.7760","129.1481","129.1772","128.2874","-","-0.44%"
"Aug 24, 2010","129.3401","129.4042","129.7390","128.8100","-","-1.26%"
"Aug 23, 2010","130.9887","131.8260","131.9234","130.7100","-","-0.30%"
"Aug 20, 2010","131.3870","131.1738","131.6345","130.9016","-","-0.56%"
"Aug 19, 2010","132.1212","133.4934","133.7113","131.8373","-","-0.60%"
"Aug 18, 2010","132.9206","132.4814","133.1485","131.5655","-","-0.06%"
"Aug 17, 2010","132.9994","133.0589","133.6500","132.6426","-","0.73%"
"Aug 16, 2010","132.0390","132.9717","133.4281","131.9653","-","-0.54%"
"Aug 13, 2010","132.7604","133.1175","133.3121","132.4725","-","-0.02%"
"Aug 12, 2010","132.7854","132.3233","133.6663","132.2220","-","0.36%"
"Aug 11, 2010","132.3026","133.0635","133.2348","131.8536","-","-1.00%"
"Aug 10, 2010","133.6366","133.4784","134.4667","132.9642","-","-1.00%"
"Aug 09, 2010","134.9861","135.9634","136.1080","134.7923","-","-0.24%"
"Aug 06, 2010","135.3150","136.9055","137.4755","134.9468","-","-1.12%"
"Aug 05, 2010","136.8524","138.1480","138.4565","136.3876","-","-0.11%"
"Aug 04, 2010","137.0067","136.2031","137.1320","135.9199","-","1.24%"
"Aug 03, 2010","135.3231","135.2448","135.8543","135.0059","-","-0.20%"
"Aug 02, 2010","135.5964","135.6308","136.6880","135.0683","-","1.00%"
"Jul 30, 2010","134.2481","132.2419","134.2913","131.5758","-","1.84%"
"Jul 29, 2010","131.8179","130.6124","132.0919","130.5124","-","1.45%"
"Jul 28, 2010","129.9303","129.7029","130.4461","129.0756","-","0.88%"
"Jul 27, 2010","128.7907","130.4058","130.5763","128.4029","-","-0.75%"
"Jul 26, 2010","129.7701","129.5119","130.0703","129.2580","-","-0.10%"
"Jul 23, 2010","129.9001","130.1701","130.4743","129.7296","-","-0.30%"
"Jul 22, 2010","130.2938","128.8070","130.5615","128.7695","-","1.84%"
"Jul 21, 2010","127.9434","128.4188","128.9765","127.7754","-","0.33%"
"Jul 20, 2010","127.5198","126.6653","127.8253","126.2705","-","0.38%"
"Jul 19, 2010","127.0421","127.5932","128.0284","126.4500","-","-0.41%"
"Jul 16, 2010","127.5592","129.1009","129.1056","126.9178","-","-1.06%"
"Jul 15, 2010","128.9201","128.0669","129.0109","126.8802","-","1.30%"
"Jul 14, 2010","127.2685","126.9283","128.1447","126.5644","-","0.11%"
"Jul 13, 2010","127.1243","126.2027","127.5282","126.0667","-","1.08%"
"Jul 12, 2010","125.7664","126.4390","126.6642","125.5114","-","-0.93%"
"Jul 09, 2010","126.9449","126.4918","127.3497","126.1562","-","0.47%"
"Jul 08, 2010","126.3520","126.1716","126.9307","125.4137","-","0.39%"
"Jul 07, 2010","125.8597","124.1747","126.2841","124.1416","-","1.52%"
"Jul 06, 2010","123.9774","125.2320","126.1758","123.9421","-","-0.01%"
"Jul 02, 2010","123.9871","125.0845","125.3205","123.8180","-","-0.58%"
"Jul 01, 2010","124.7053","124.7794","125.0161","123.4080","-","-0.83%"
"Jun 30, 2010","125.7471","124.7208","125.8614","123.9525","-","1.22%"
"Jun 29, 2010","124.2283","125.8094","125.9027","124.0423","-","-2.65%"
"Jun 28, 2010","127.6053","128.6249","128.6293","127.2736","-","-0.89%"
"Jun 25, 2010","128.7508","127.3797","128.9075","127.3390","-","1.29%"
"Jun 24, 2010","127.1069","126.8144","127.4076","126.6084","-","0.42%"
"Jun 23, 2010","126.5781","127.9263","127.9935","126.2444","-","-0.97%"
"Jun 22, 2010","127.8164","127.2891","128.5505","127.2083","-","-0.45%"
"Jun 21, 2010","128.3954","130.4494","130.7903","127.6569","-","-0.04%"
"Jun 18, 2010","128.4524","128.2857","129.3017","127.9368","-","-0.28%"
"Jun 17, 2010","128.8184","128.8278","129.4273","128.2085","-","0.03%"
"Jun 16, 2010","128.7771","128.3987","129.0937","127.9331","-","-0.01%"
"Jun 15, 2010","128.7876","127.5350","128.8117","127.0716","-","1.28%"
"Jun 14, 2010","127.1607","126.6213","127.5148","126.3951","-","1.68%"
"Jun 11, 2010","125.0619","124.8949","125.3181","124.3278","-","0.71%"
"Jun 10, 2010","124.1814","123.7400","125.1867","123.6841","-","0.44%"
"Jun 09, 2010","123.6378","123.4283","124.4216","123.3414","-","0.66%"
"Jun 08, 2010","122.8249","122.5020","123.1917","122.0108","-","0.43%"
"Jun 07, 2010","122.3014","121.4127","122.7350","121.1931","-","0.23%"
"Jun 04, 2010","122.0239","123.9455","124.2356","121.9377","-","-2.10%"
"Jun 03, 2010","124.6438","123.9984","124.8434","123.2643","-","0.56%"
"Jun 02, 2010","123.9527","123.6778","124.6642","122.9354","-","-0.01%"
"Jun 01, 2010","123.9624","123.8576","125.8536","123.8470","-","-1.12%"
"May 28, 2010","125.3626","126.8965","127.1379","124.9295","-","-1.02%"
"May 27, 2010","126.6528","125.4160","126.7029","125.1159","-","1.86%"
"May 26, 2010","124.3379","124.4379","125.1360","123.7780","-","1.59%"
"May 25, 2010","122.3947","121.7565","122.7170","121.3841","-","-1.38%"
"May 24, 2010","124.1039","123.4145","124.5172","123.3198","-","0.61%"
"May 21, 2010","123.3455","123.0686","124.5920","122.5580","-","0.28%"
"May 20, 2010","123.0061","122.7955","123.4532","121.5151","-","-0.85%"
"May 19, 2010","124.0658","124.1750","125.1919","123.1415","-","-1.36%"
"May 18, 2010","125.7702","126.6110","127.2086","125.2865","-","0.53%"
"May 17, 2010","125.1029","127.2915","127.5405","124.6397","-","-2.14%"
"May 14, 2010","127.8429","129.5732","130.0942","127.6341","-","-2.39%"
"May 13, 2010","130.9686","131.1749","131.9534","130.6641","-","-0.25%"
"May 12, 2010","131.2912","131.3550","132.1648","130.7145","-","0.76%"
"May 11, 2010","130.3043","128.7690","130.7985","128.7676","-","0.05%"
"May 10, 2010","130.2348","130.8825","131.1795","129.2807","-","1.22%"
"May 07, 2010","128.6608","128.3808","129.0124","126.9503","-","0.27%"
"May 06, 2010","128.3115","129.7853","130.2572","127.9917","-","-1.44%"
"May 05, 2010","130.1810","130.5394","130.8328","128.7999","-","-1.44%"
"May 04, 2010","132.0838","133.8245","134.0717","131.8465","-","-2.20%"
"May 03, 2010","135.0543","134.9155","135.3725","134.3947","-","0.26%"
"Apr 30, 2010","134.7037","134.2320","134.7776","133.7056","-","0.90%"
"Apr 29, 2010","133.5043","134.5221","134.7246","133.1158","-","-0.29%"
"Apr 28, 2010","133.8974","133.2699","134.2637","133.2408","-","0.40%"
"Apr 27, 2010","133.3635","134.7422","135.6557","133.2393","-","-1.77%"
"Apr 26, 2010","135.7618","136.7393","136.9238","135.4462","-","-0.21%"
"Apr 23, 2010","136.0527","135.1985","136.3657","134.7104","-","0.50%"
"Apr 22, 2010","135.3789","134.4597","135.4090","133.5391","-","0.29%"
"Apr 21, 2010","134.9941","134.2874","135.7457","134.0620","-","0.37%"
"Apr 20, 2010","134.4900","134.3841","134.8034","134.0950","-","0.94%"
"Apr 19, 2010","133.2404","133.4908","134.2411","132.8791","-","-1.40%"
"Apr 16, 2010","135.1308","136.6029","136.8015","134.5106","-","-1.19%"
"Apr 15, 2010","136.7546","136.1837","137.3684","136.0943","-","0.14%"
"Apr 14, 2010","136.5648","135.9625","137.0250","135.8051","-","0.92%"
"Apr 13, 2010","135.3247","134.2010","135.4993","133.5712","-","0.50%"
"Apr 12, 2010","134.6528","135.2120","135.8718","134.4438","-","-0.06%"
"Apr 09, 2010","134.7324","134.9291","135.3076","134.4172","-","0.59%"
"Apr 08, 2010","133.9471","133.9223","134.5048","133.5927","-","-0.84%"
"Apr 07, 2010","135.0850","134.7859","135.8264","134.2671","-","-0.01%"
"Apr 06, 2010","135.0982","135.3420","136.0072","134.7785","-","-0.25%"
"Apr 05, 2010","135.4368","134.3276","135.5482","134.1299","-","1.18%"
"Apr 01, 2010","133.8558","133.2206","134.0304","132.7585","-","1.29%"
"Mar 31, 2010","132.1517","131.8649","132.4309","131.7144","-","-0.39%"
"Mar 30, 2010","132.6741","132.6223","132.7115","131.9126","-","0.46%"
"Mar 29, 2010","132.0728","130.7987","132.7078","130.7132","-","1.83%"
"Mar 26, 2010","129.7026","130.6016","130.7061","129.5776","-","-0.08%"
"Mar 25, 2010","129.8026","130.9767","131.4052","129.6477","-","-0.60%"
"Mar 24, 2010","130.5921","129.8793","130.8045","129.8382","-","-0.91%"
"Mar 23, 2010","131.7939","131.6732","132.5190","131.5933","-","-0.21%"
"Mar 22, 2010","132.0728","131.0191","132.5556","130.3320","-","-0.23%"
"Mar 19, 2010","132.3821","133.4031","133.4224","131.6328","-","-0.88%"
"Mar 18, 2010","133.5578","133.5288","133.9246","132.9325","-","-0.48%"
"Mar 17, 2010","134.2027","133.4834","134.2881","133.0718","-","0.98%"
"Mar 16, 2010","132.9010","131.9202","133.1773","131.8930","-","1.17%"
"Mar 15, 2010","131.3578","131.8534","132.0462","130.9130","-","-0.82%"
"Mar 12, 2010","132.4443","133.5476","133.7041","132.0175","-","-0.18%"
"Mar 11, 2010","132.6865","133.3438","133.3585","132.4558","-","-0.69%"
"Mar 10, 2010","133.6101","134.0597","134.9811","132.5755","-","-0.24%"
"Mar 09, 2010","133.9307","133.3361","134.3233","133.0444","-","-0.44%"
"Mar 08, 2010","134.5231","134.8161","135.2488","133.7760","-","-0.12%"
"Mar 05, 2010","134.6791","134.5299","135.5753","134.4011","-","0.55%"
"Mar 04, 2010","133.9446","135.5811","135.6097","133.5504","-","-1.41%"
"Mar 03, 2010","135.8540","134.7521","136.1537","134.7388","-","1.09%"
"Mar 02, 2010","134.3852","133.3792","134.8773","133.1119","-","1.07%"
"Mar 01, 2010","132.9638","133.8009","134.7825","132.6658","-","-0.65%"
"Feb 26, 2010","133.8318","132.0036","133.9635","131.8726","-","1.67%"
"Feb 25, 2010","131.6358","132.1683","132.2929","130.6706","-","-1.28%"
"Feb 24, 2010","133.3488","132.0168","133.3726","131.9934","-","0.83%"
"Feb 23, 2010","132.2560","133.5018","133.6686","132.2257","-","-1.57%"
"Feb 22, 2010","134.3712","134.8267","134.9676","133.5085","-","-0.35%"
"Feb 19, 2010","134.8378","133.3876","134.9076","133.0587","-","0.48%"
"Feb 18, 2010","134.1996","133.2582","134.7515","132.9839","-","0.20%"
"Feb 17, 2010","133.9284","134.4090","134.5604","133.3737","-","-0.30%"
"Feb 16, 2010","134.3313","132.8618","134.8753","132.7678","-","2.54%"
"Feb 12, 2010","130.9984","130.2130","131.2826","129.4666","-","-0.52%"
"Feb 11, 2010","131.6842","130.8936","131.7933","129.6720","-","1.38%"
"Feb 10, 2010","129.8922","129.5425","130.3016","128.1521","-","0.44%"
"Feb 09, 2010","129.3281","129.3226","130.0771","128.1118","-","1.05%"
"Feb 08, 2010","127.9806","128.0569","129.1065","127.2871","-","1.12%"
"Feb 05, 2010","126.5582","127.7812","128.8056","125.5633","-","-1.39%"
"Feb 04, 2010","128.3408","131.0392","131.0685","127.3607","-","-2.16%"
"Feb 03, 2010","131.1780","133.3978","133.4054","130.9749","-","-1.37%"
"Feb 02, 2010","133.0017","131.8685","133.2298","131.0582","-","1.79%"
"Feb 01, 2010","130.6602","129.7051","130.9572","129.3919","-","1.25%"
"Jan 29, 2010","129.0506","130.4590","131.3062","128.8210","-","-0.77%"
"Jan 28, 2010","130.0522","131.1687","131.3448","129.1950","-","-0.67%"
"Jan 27, 2010","130.9287","133.0915","133.1014","130.3834","-","-2.00%"
"Jan 26, 2010","133.6062","133.8228","134.2773","132.9147","-","-1.11%"
"Jan 25, 2010","135.1093","135.1011","135.5702","134.7100","-","0.16%"
"Jan 22, 2010","134.8958","135.2137","135.8232","134.1645","-","-0.54%"
"Jan 21, 2010","135.6214","136.6323","137.1056","135.0370","-","-0.51%"
